,ID,d0fc,d1fc,d4fc
1191,GO:0048706,1.0695345449734948,1.2395764940070977,2.659044464639444
1192,GO:0051592,1.038255999005233,1.3186800682235769,2.7034975084453046
1193,GO:0018105,1.0635551243218195,1.1763061566341402,1.8362277922435317
1194,GO:0007612,1.0149343137834996,1.331182795629758,2.580726570538419
1195,GO:0022613,1.0238375465788312,1.104431362287191,2.0672556408468146
1196,GO:0120161,1.488981681216245,2.2879897576378796,16.553401738184995
1197,GO:0005996,1.1378835483975513,1.3277935749552843,3.2891643294338535
1198,GO:0072522,1.1833833911306668,1.3315976000360588,2.314564665577579
1199,GO:1901361,1.1153163495649616,1.4675205112003324,2.2998230699024345
1200,GO:0061136,1.2202786922861786,1.1788925690499668,2.445588827821322
1201,GO:0010639,1.1376431883645108,1.3575976742594895,2.589723518415499
1202,GO:0034249,1.070199741211037,1.1379344158415654,1.7939192900610221
1203,GO:0051224,1.0755397385127354,1.3435027783931017,4.007016368445035
1204,GO:0043200,1.0717792188620467,1.3373292715417138,3.9640049099518424
1205,GO:0009060,1.1648914552088034,1.2528979170027927,2.2611713157532
1206,GO:0106106,1.488981681216245,2.2879897576378796,16.553401738184995
1207,GO:0046578,1.0841991754250533,1.3784338801789973,3.3472073062090324
1208,GO:0006887,1.024866790461922,1.5483952868180817,4.709778423540166
1209,GO:1904950,1.0755397385127354,1.3435027783931017,4.007016368445035
1210,GO:0018209,1.0635551243218195,1.1763061566341402,1.8362277922435317
1211,GO:0000280,1.0211019566427983,1.0901225484113037,2.5377584256780135
1212,GO:0001838,1.0940745274884562,1.2173231762588426,2.1827550384000642
1213,GO:0043161,1.0259016720394105,1.2086982301732656,2.0997430803062898
1214,GO:0032368,1.1641589557124166,1.3236559976275697,2.645630086862431
1215,GO:0031331,1.062095158148601,1.4917611666136692,2.227855155764706
